zip,city,state,latitude,longitude
02462,NEWTON LOWER FALLS,MA,42.329292052,-71.25743203
02464,NEWTON UPPER FALLS,MA,42.312736524,-71.2209023
02465,WEST NEWTON,MA,42.352065971,-71.22738614
02466,AUBURNDALE,MA,42.344800802,-71.24671228
02467,CHESTNUT HILL,MA,42.315442299,-71.1631057
02468,WABAN,MA,42.327061972,-71.22971253
02472,WATERTOWN,MA,42.370855449,-71.18053504
02474,ARLINGTON,MA,42.41656666,-71.15313033
02476,ARLINGTON,MA,42.417863896,-71.174662
02478,BELMONT,MA,42.389451399,-71.17443852
02481,WELLESLEY HILLS,MA,42.314193825,-71.27363583
02482,WELLESLEY,MA,42.298253893,-71.29977331
02492,NEEDHAM,MA,42.278954459,-71.23479795
02493,WESTON,MA,42.360080039,-71.29953466
02494,NEEDHAM HEIGHTS,MA,42.298471494,-71.23134783
02532,BUZZARDS BAY,MA,41.746111134,-70.60561415
02535,CHILMARK,MA,41.353702704,-70.74987438
02536,EAST FALMOUTH,MA,41.583575673,-70.56505306
02537,EAST SANDWICH,MA,41.727568053,-70.44099455
02538,EAST WAREHAM,MA,41.778281164,-70.65043974
02539,EDGARTOWN,MA,41.391048563,-70.54249432
02540,FALMOUTH,MA,41.56400922,-70.61985007
02542,BUZZARDS BAY,MA,41.658020633,-70.57960796
02543,WOODS HOLE,MA,41.528191397,-70.66317396
02554,NANTUCKET,MA,41.271897595,-70.10526835
02556,NORTH FALMOUTH,MA,41.639957434,-70.62442784
02559,POCASSET,MA,41.69255434,-70.60822658
02562,SAGAMORE BEACH,MA,41.790627616,-70.53479328
02563,SANDWICH,MA,41.718946036,-70.47649419
02568,VINEYARD HAVEN,MA,41.439442495,-70.61418831
02571,WAREHAM,MA,41.753435538,-70.71231872
02576,WEST WAREHAM,MA,41.778718599,-70.758099
02601,HYANNIS,MA,41.654873913,-70.29822258
02630,BARNSTABLE,MA,41.697832527,-70.29871377
02631,BREWSTER,MA,41.749986784,-70.06933154
02632,CENTERVILLE,MA,41.660479028,-70.34835128
02633,CHATHAM,MA,41.687293022,-69.97954398
02635,COTUIT,MA,41.63218635,-70.44141647
02638,DENNIS,MA,41.731178014,-70.18985594
02639,DENNIS PORT,MA,41.664783218,-70.13447127
02642,EASTHAM,MA,41.8390359,-69.98571581
02644,FORESTDALE,MA,41.683412952,-70.51157405
02645,HARWICH,MA,41.701702128,-70.05808015
02646,HARWICH PORT,MA,41.670434624,-70.07493108
02648,MARSTONS MILLS,MA,41.668459068,-70.41622444
02649,MASHPEE,MA,41.615177445,-70.48681801
02650,NORTH CHATHAM,MA,41.702822124,-69.96726168
02653,ORLEANS,MA,41.780458885,-69.98232316
02655,OSTERVILLE,MA,41.635109587,-70.38475355
02657,PROVINCETOWN,MA,42.052895963,-70.18681157
02659,SOUTH CHATHAM,MA,41.680809869,-70.02310886
02660,SOUTH DENNIS,MA,41.708262301,-70.15888974
02664,SOUTH YARMOUTH,MA,41.669812458,-70.19745059
02667,WELLFLEET,MA,41.926489736,-70.01930312
02668,WEST BARNSTABLE,MA,41.701071938,-70.37647064
02670,WEST DENNIS,MA,41.662197071,-70.16778482
02671,WEST HARWICH,MA,41.665628161,-70.11242057
02673,WEST YARMOUTH,MA,41.657751717,-70.23999038
02675,YARMOUTH PORT,MA,41.706680307,-70.22098761
02702,ASSONET,MA,41.79658029,-71.05951618
02703,ATTLEBORO,MA,41.929518978,-71.30139045
02715,DIGHTON,MA,41.817727529,-71.14681058
02717,EAST FREETOWN,MA,41.761648735,-70.96353713
02718,EAST TAUNTON,MA,41.870922743,-71.02019613
02719,FAIRHAVEN,MA,41.640759327,-70.88754483
02720,FALL RIVER,MA,41.721235539,-71.1383029
02721,FALL RIVER,MA,41.687829163,-71.15658172
02723,FALL RIVER,MA,41.692616828,-71.13270624
02724,FALL RIVER,MA,41.68506278,-71.17469023
02725,SOMERSET,MA,41.723293247,-71.17671463
02726,SOMERSET,MA,41.756333132,-71.14829355
02738,MARION,MA,41.711572462,-70.75683447
02739,MATTAPOISETT,MA,41.661854934,-70.81264269
02740,NEW BEDFORD,MA,41.635708098,-70.93754563
02743,ACUSHNET,MA,41.702246268,-70.90668373
02744,NEW BEDFORD,MA,41.612105505,-70.91586616
02745,NEW BEDFORD,MA,41.693244416,-70.93554316
02746,NEW BEDFORD,MA,41.660528384,-70.93151305
02747,NORTH DARTMOUTH,MA,41.641651187,-70.99913755
02748,SOUTH DARTMOUTH,MA,41.589615529,-70.95541511
02760,NORTH ATTLEBORO,MA,41.976741408,-71.32997292
02762,PLAINVILLE,MA,42.011836044,-71.32476103
02763,ATTLEBORO FALLS,MA,41.966277792,-71.30881368
02764,NORTH DIGHTON,MA,41.856195633,-71.15019763
02766,NORTON,MA,41.970802495,-71.18934747
02767,RAYNHAM,MA,41.928348045,-71.04076775
02769,REHOBOTH,MA,41.842644551,-71.24729653
02770,ROCHESTER,MA,41.760367116,-70.83836385
02771,SEEKONK,MA,41.837620369,-71.32286794
02777,SWANSEA,MA,41.747303788,-71.21219412
02779,BERKLEY,MA,41.835548935,-71.07848461
02780,TAUNTON,MA,41.904294385,-71.10323318
02790,WESTPORT,MA,41.615549579,-71.08753411
02804,ASHAWAY,RI,41.429186512,-71.77948646
02806,BARRINGTON,RI,41.744602741,-71.31836639
02808,BRADFORD,RI,41.403395959,-71.74727139
02809,BRISTOL,RI,41.684757089,-71.26904126
02812,CAROLINA,RI,41.473582398,-71.66034326
02813,CHARLESTOWN,RI,41.396173928,-71.66015551
02814,CHEPACHET,RI,41.900518464,-71.67950834
02815,CLAYVILLE,RI,41.773859777,-71.67058613
02816,COVENTRY,RI,41.692020126,-71.57496625
02817,WEST GREENWICH,RI,41.640510702,-71.64125274
02818,EAST GREENWICH,RI,41.651780525,-71.4777545
02822,EXETER,RI,41.561678535,-71.58027535
02825,FOSTER,RI,41.782751944,-71.72325103
02827,GREENE,RI,41.7020283,-71.72058641
02828,GREENVILLE,RI,41.872307427,-71.55740344
02830,HARRISVILLE,RI,41.972830557,-71.65458581
02831,HOPE,RI,41.741539571,-71.57606945
02832,HOPE VALLEY,RI,41.505805681,-71.72168426
02833,HOPKINTON,RI,41.473485162,-71.77633757
02835,JAMESTOWN,RI,41.515811025,-71.37629906
02836,KENYON,RI,41.450170128,-71.62019717
02837,LITTLE COMPTON,RI,41.513875654,-71.16337985
02838,MANVILLE,RI,41.968018118,-71.4736262
02839,MAPLEVILLE,RI,41.94746509,-71.64541333
02840,NEWPORT,RI,41.489852929,-71.31147699
02842,MIDDLETOWN,RI,41.518621823,-71.28703075
02852,NORTH KINGSTOWN,RI,41.589571215,-71.4608249
02857,NORTH SCITUATE,RI,41.838529641,-71.62381849
02858,OAKLAND,RI,41.961152228,-71.64785366
02859,PASCOAG,RI,41.962778882,-71.71438597
02860,PAWTUCKET,RI,41.873157176,-71.3899789
02861,PAWTUCKET,RI,41.881545745,-71.35568531
02863,CENTRAL FALLS,RI,41.889052541,-71.39341627
02864,CUMBERLAND,RI,41.950581855,-71.4191774
02865,LINCOLN,RI,41.908627579,-71.43571331
02871,PORTSMOUTH,RI,41.593162325,-71.25116374
02874,SAUNDERSTOWN,RI,41.512936823,-71.45993838
02875,SHANNOCK,RI,41.453262221,-71.63963123
02876,SLATERSVILLE,RI,41.999450061,-71.57757324
02877,SLOCUM,RI,41.54157975,-71.50960508
02878,TIVERTON,RI,41.634041486,-71.17741816
02879,WAKEFIELD,RI,41.433930971,-71.52122251
02881,KINGSTON,RI,41.477782038,-71.52577964
02882,NARRAGANSETT,RI,41.431799189,-71.4628472
02885,WARREN,RI,41.726201288,-71.27062205
02886,WARWICK,RI,41.703291423,-71.45720763
02888,WARWICK,RI,41.749995294,-71.40737208
02889,WARWICK,RI,41.709857473,-71.39424885
02891,WESTERLY,RI,41.365802825,-71.8091224
02892,WEST KINGSTON,RI,41.510510603,-71.6019287
02893,WEST WARWICK,RI,41.70089433,-71.51743357
02894,WOOD RIVER JUNCTION,RI,41.442779059,-71.7094914
02895,WOONSOCKET,RI,42.003018076,-71.50446651
02896,NORTH SMITHFIELD,RI,41.98616975,-71.55125228
02898,WYOMING,RI,41.518338276,-71.67651572
02903,PROVIDENCE,RI,41.821913147,-71.41484647
02904,PROVIDENCE,RI,41.859658687,-71.43699511
02905,PROVIDENCE,RI,41.786523365,-71.40331731
02906,PROVIDENCE,RI,41.836707762,-71.39519282
02907,PROVIDENCE,RI,41.801195737,-71.42398697
02908,PROVIDENCE,RI,41.83804309,-71.43685866
02909,PROVIDENCE,RI,41.817676698,-71.44839214
02910,CRANSTON,RI,41.776466264,-71.43772331
02911,NORTH PROVIDENCE,RI,41.853829338,-71.4745031
02914,EAST PROVIDENCE,RI,41.813516471,-71.36785931
02915,RIVERSIDE,RI,41.772104175,-71.3543271
02916,RUMFORD,RI,41.842530888,-71.35537524
02917,SMITHFIELD,RI,41.891166421,-71.51633813
02919,JOHNSTON,RI,41.826249447,-71.49847774
02920,CRANSTON,RI,41.774955256,-71.46523056
02921,CRANSTON,RI,41.765910627,-71.5070049
03031,AMHERST,NH,42.855117478,-71.60506675
03032,AUBURN,NH,42.992501001,-71.34268744
03033,BROOKLINE,NH,42.740113934,-71.66836755
03034,CANDIA,NH,43.058850776,-71.30858622
03036,CHESTER,NH,42.9676469,-71.24081523
03037,DEERFIELD,NH,43.137897924,-71.25710974
03038,DERRY,NH,42.887704744,-71.30188878
03042,EPPING,NH,43.04614413,-71.07746891
03043,FRANCESTOWN,NH,42.99341122,-71.81491372
03044,FREMONT,NH,42.986879368,-71.12553695
03045,GOFFSTOWN,NH,43.017859011,-71.55966672
03046,DUNBARTON,NH,43.102819703,-71.60739149
03047,GREENFIELD,NH,42.939804604,-71.86995242
03048,GREENVILLE,NH,42.747482984,-71.77755963
03049,HOLLIS,NH,42.74651367,-71.57601169
03051,HUDSON,NH,42.765416205,-71.41614581
03052,LITCHFIELD,NH,42.842447405,-71.45225142
03053,LONDONDERRY,NH,42.870140334,-71.37788816
03054,MERRIMACK,NH,42.862621169,-71.5080346
03055,MILFORD,NH,42.826496198,-71.65914363
03057,MONT VERNON,NH,42.896551001,-71.67925274
03060,NASHUA,NH,42.74582864,-71.46135618
03062,NASHUA,NH,42.721911016,-71.48779304
03063,NASHUA,NH,42.775197305,-71.51312442
03064,NASHUA,NH,42.773710437,-71.4714551
03070,NEW BOSTON,NH,42.980876708,-71.67896044
03071,NEW IPSWICH,NH,42.750402934,-71.86761076
03076,PELHAM,NH,42.732736502,-71.3219394
03077,RAYMOND,NH,43.030770775,-71.19329598
03079,SALEM,NH,42.784437416,-71.2175723
03082,LYNDEBOROUGH,NH,42.89556516,-71.77365108
03084,TEMPLE,NH,42.820640981,-71.84999611
03086,WILTON,NH,42.833301281,-71.75672973
03087,WINDHAM,NH,42.806587411,-71.30447148
03101,MANCHESTER,NH,42.990163159,-71.46398494
03102,MANCHESTER,NH,43.001778811,-71.48592113
03103,MANCHESTER,NH,42.970151733,-71.44858269
03104,MANCHESTER,NH,43.004779528,-71.44609589
03106,HOOKSETT,NH,43.063496746,-71.44379014
03109,MANCHESTER,NH,42.965548133,-71.40837573
03110,BEDFORD,NH,42.941686539,-71.5175156
03216,ANDOVER,NH,43.4407304,-71.79133104
03217,ASHLAND,NH,43.707526326,-71.6328627
03218,BARNSTEAD,NH,43.336521285,-71.28746519
03220,BELMONT,NH,43.470892866,-71.47865364
03221,BRADFORD,NH,43.2682121,-71.9569231
03222,BRISTOL,NH,43.617002092,-71.75291791
03223,CAMPTON,NH,43.831155533,-71.66246776
03224,CANTERBURY,NH,43.348935863,-71.54788062
03225,CENTER BARNSTEAD,NH,43.371156554,-71.24103243
03226,CENTER HARBOR,NH,43.695343329,-71.51333134
03227,CENTER SANDWICH,NH,43.805120246,-71.42589609
03229,CONTOOCOOK,NH,43.206979651,-71.69786364
03230,DANBURY,NH,43.523151796,-71.86538202
03233,ELKINS,NH,43.4145244,-71.9479694
03234,EPSOM,NH,43.212843549,-71.35205045
03235,FRANKLIN,NH,43.447462351,-71.65166074
03237,GILMANTON,NH,43.424682585,-71.40115328
03240,GRAFTON,NH,43.574922652,-71.96298251
03241,HEBRON,NH,43.703172362,-71.80877593
03242,HENNIKER,NH,43.17707225,-71.81440065
03243,HILL,NH,43.530290162,-71.74007818
03244,HILLSBOROUGH,NH,43.117083341,-71.90311308
03245,HOLDERNESS,NH,43.75387022,-71.62613447
03246,LACONIA,NH,43.54984074,-71.46806857
03249,GILFORD,NH,43.560232787,-71.39836991
03251,LINCOLN,NH,44.050607745,-71.67478287
03253,MEREDITH,NH,43.640899547,-71.49706771
03254,MOULTONBOROUGH,NH,43.704781756,-71.38811704
03255,NEWBURY,NH,43.320727648,-72.01822626
03256,NEW HAMPTON,NH,43.630549859,-71.62664936
03257,NEW LONDON,NH,43.412859859,-71.99359951
03258,CHICHESTER,NH,43.254700723,-71.40194431
03259,NORTH SANDWICH,NH,43.864810964,-71.3860625
03261,NORTHWOOD,NH,43.214004968,-71.20882386
03262,NORTH WOODSTOCK,NH,44.005001919,-71.69117107
03263,PITTSFIELD,NH,43.301013024,-71.32089881
03264,PLYMOUTH,NH,43.750194405,-71.69956003
03266,RUMNEY,NH,43.799459699,-71.84845853
03268,SALISBURY,NH,43.388415813,-71.73580498
03269,SANBORNTON,NH,43.524720876,-71.57882697
03275,SUNCOOK,NH,43.14781415,-71.4431097
03276,TILTON,NH,43.44078266,-71.58276167
03278,WARNER,NH,43.281986204,-71.81307752
03279,WARREN,NH,43.932962055,-71.89092664
03280,WASHINGTON,NH,43.165744557,-72.0931344
03281,WEARE,NH,43.079385963,-71.71698105
03282,WENTWORTH,NH,43.859905046,-71.913596
03284,SPRINGFIELD,NH,43.511168042,-72.0399111
03285,THORNTON,NH,43.899726848,-71.6457678
03287,WILMOT,NH,43.439987099,-71.90959024
03290,NOTTINGHAM,NH,43.128222802,-71.10069083
03291,WEST NOTTINGHAM,NH,43.186424,-71.139933
03301,CONCORD,NH,43.21254268,-71.53222005
03303,CONCORD,NH,43.278362812,-71.61390093
03304,BOW,NH,43.136294343,-71.54284396
03307,LOUDON,NH,43.305168747,-71.46072821
03431,KEENE,NH,42.940687925,-72.29046854
03440,ANTRIM,NH,43.054218965,-71.95374743
03441,ASHUELOT,NH,42.779630683,-72.430823
03442,BENNINGTON,NH,43.011532284,-71.90747958
03443,CHESTERFIELD,NH,42.893313422,-72.46942678
03444,DUBLIN,NH,42.89533829,-72.0353925
03445,SULLIVAN,NH,43.004190114,-72.21415546
03446,SWANZEY,NH,42.86615092,-72.29791056
03447,FITZWILLIAM,NH,42.76074328,-72.14650852
03448,GILSUM,NH,43.039764017,-72.26416264
03449,HANCOCK,NH,42.976181229,-71.97785683
03450,HARRISVILLE,NH,42.938456551,-72.10294099
03451,HINSDALE,NH,42.804922206,-72.50546968
03452,JAFFREY,NH,42.818594583,-72.02729792
03455,MARLBOROUGH,NH,42.896912571,-72.19313639
03456,MARLOW,NH,43.12928418,-72.20916325
03457,NELSON,NH,43.001357404,-72.13440472
03458,PETERBOROUGH,NH,42.882740228,-71.94650065
03461,RINDGE,NH,42.74998383,-72.01429343
03462,SPOFFORD,NH,42.911644532,-72.41356367
03464,STODDARD,NH,43.084093656,-72.10180596
03465,TROY,NH,42.827043487,-72.18618299
03466,WEST CHESTERFIELD,NH,42.904148687,-72.50966967
03467,WESTMORELAND,NH,42.968447756,-72.43248212
03470,WINCHESTER,NH,42.774086599,-72.35894101
03561,LITTLETON,NH,44.311308799,-71.77693179
03570,BERLIN,NH,44.475838424,-71.17668814
03574,BETHLEHEM,NH,44.285102199,-71.68876453
03576,COLEBROOK,NH,44.901251494,-71.46463279
03579,ERROL,NH,44.802644167,-71.16164345
03580,FRANCONIA,NH,44.189911857,-71.7572007
03581,GORHAM,NH,44.397854042,-71.18098704
03582,GROVETON,NH,44.600225991,-71.49305881
03583,JEFFERSON,NH,44.401685911,-71.47216359
03584,LANCASTER,NH,44.490977247,-71.55856851
03585,LISBON,NH,44.230252381,-71.89786228
03586,SUGAR HILL,NH,44.221012754,-71.79384038
03588,MILAN,NH,44.580712131,-71.22188261
03590,NORTH STRATFORD,NH,44.71544768,-71.57582833
03592,PITTSBURG,NH,45.065071249,-71.37027427
03593,RANDOLPH,NH,44.375116794,-71.29598656
03598,WHITEFIELD,NH,44.373940493,-71.61862129
03601,ACWORTH,NH,43.223329911,-72.3124564
03602,ALSTEAD,NH,43.135569719,-72.33631912
03603,CHARLESTOWN,NH,43.262085063,-72.39586252
03605,LEMPSTER,NH,43.237543627,-72.19090812
03607,SOUTH ACWORTH,NH,43.192569278,-72.26920751
03608,WALPOLE,NH,43.07501137,-72.4106063
03609,NORTH WALPOLE,NH,43.142281011,-72.44773738
03740,BATH,NH,44.162973501,-71.97408995
03741,CANAAN,NH,43.666679842,-72.04060973
03743,CLAREMONT,NH,43.370906702,-72.34322221
03745,CORNISH,NH,43.471586511,-72.33516581
03748,ENFIELD,NH,43.616027747,-72.12515107
03750,ETNA,NH,43.707114663,-72.20434675
03752,GOSHEN,NH,43.302681332,-72.12607874
03753,GRANTHAM,NH,43.505225514,-72.14086506
03755,HANOVER,NH,43.710878798,-72.26377404
03765,HAVERHILL,NH,44.035824012,-72.0531502
03766,LEBANON,NH,43.645447673,-72.2472889
03768,LYME,NH,43.809382536,-72.15301727
03770,MERIDEN,NH,43.529161543,-72.27276731
03771,MONROE,NH,44.278510465,-72.02265226
03773,NEWPORT,NH,43.362496825,-72.17998498
03774,NORTH HAVERHILL,NH,44.082437254,-72.0069177
03777,ORFORD,NH,43.89849203,-72.09669599
03779,PIERMONT,NH,43.986604333,-72.06233541
03780,PIKE,NH,44.033213087,-71.98956371
03781,PLAINFIELD,NH,43.553982491,-72.30909172
03782,SUNAPEE,NH,43.384957988,-72.09241101
03784,WEST LEBANON,NH,43.657414295,-72.30131265
03785,WOODSVILLE,NH,44.134586288,-71.99702453
03801,PORTSMOUTH,NH,43.064134374,-70.77407435
03809,ALTON,NH,43.454092662,-71.21508971
03810,ALTON BAY,NH,43.513368597,-71.27451947
03811,ATKINSON,NH,42.837967429,-71.15698269
03812,BARTLETT,NH,44.112951211,-71.31616811
03813,CENTER CONWAY,NH,44.01416236,-71.04691046
03814,CENTER OSSIPEE,NH,43.772628291,-71.15179588
03816,CENTER TUFTONBORO,NH,43.677561535,-71.23838296
03817,CHOCORUA,NH,43.860651887,-71.21662388
03818,CONWAY,NH,43.973015069,-71.13661005
03819,DANVILLE,NH,42.926421727,-71.1224736
03820,DOVER,NH,43.190617762,-70.87976999
03823,MADBURY,NH,43.174176186,-70.93893461
03824,DURHAM,NH,43.131436622,-70.92553215
03825,BARRINGTON,NH,43.208635156,-71.03802624
03826,EAST HAMPSTEAD,NH,42.888782016,-71.13343872
03827,EAST KINGSTON,NH,42.915099029,-70.99709675
03830,EAST WAKEFIELD,NH,43.625008759,-70.99207043
03833,EXETER,NH,42.977131452,-70.96861139
03835,FARMINGTON,NH,43.379943807,-71.06363037
03836,FREEDOM,NH,43.814127495,-71.07902822
03837,GILMANTON IRON WORKS,NH,43.425140646,-71.31427073
03838,GLEN,NH,44.118590476,-71.20230025
03839,ROCHESTER,NH,43.269686122,-70.99021504
03840,GREENLAND,NH,43.034636739,-70.84533306
03841,HAMPSTEAD,NH,42.883299641,-71.17613849
03842,HAMPTON,NH,42.93363525,-70.82180589
03843,HAMPTON,NH,42.9442,-70.8459
03844,HAMPTON FALLS,NH,42.926666238,-70.88670891
03845,INTERVALE,NH,44.096491073,-71.13877704
03846,JACKSON,NH,44.159010786,-71.172891
03848,KINGSTON,NH,42.915724166,-71.06322922
03849,MADISON,NH,43.9141419,-71.13518181
03851,MILTON,NH,43.424491675,-71.00453788
03852,MILTON MILLS,NH,43.50530919,-70.97187303
03853,MIRROR LAKE,NH,43.643754124,-71.27663659
03855,NEW DURHAM,NH,43.453904829,-71.14483861
03856,NEWFIELDS,NH,43.037144067,-70.96036795
03857,NEWMARKET,NH,43.074314524,-70.9451438
03858,NEWTON,NH,42.867239348,-71.04576719
03860,NORTH CONWAY,NH,44.034776107,-71.13072927
03861,LEE,NH,43.122999919,-71.00703253
03862,NORTH HAMPTON,NH,42.979607665,-70.82700627
03864,OSSIPEE,NH,43.690096072,-71.10479309
03865,PLAISTOW,NH,42.83645613,-71.09272124
03867,ROCHESTER,NH,43.301082507,-70.97447911
03868,ROCHESTER,NH,43.329885919,-70.95007585
03869,ROLLINSFORD,NH,43.223234016,-70.83865242
03870,RYE,NH,43.014149279,-70.75939026
03872,SANBORNVILLE,NH,43.577628407,-71.03277245
03873,SANDOWN,NH,42.932744616,-71.18600108
03874,SEABROOK,NH,42.886713875,-70.86331553
03875,SILVER LAKE,NH,43.870765875,-71.18348033
03878,SOMERSWORTH,NH,43.251860395,-70.87569289
03882,EFFINGHAM,NH,43.746064985,-71.04948391
03883,SOUTH TAMWORTH,NH,43.828775646,-71.33133714
03884,STRAFFORD,NH,43.264045592,-71.14390312
03885,STRATHAM,NH,43.017105792,-70.89630796
03886,TAMWORTH,NH,43.855225747,-71.25817506
03887,UNION,NH,43.470138053,-71.06579396
03890,WEST OSSIPEE,NH,43.823865774,-71.23753066
03894,WOLFEBORO,NH,43.596999578,-71.19787086
03897,WONALANCET,NH,43.911800065,-71.33338204
03901,BERWICK,ME,43.287557113,-70.85126349
03902,CAPE NEDDICK,ME,43.214677035,-70.62508864
03903,ELIOT,ME,43.135957664,-70.7877112
03904,KITTERY,ME,43.101294771,-70.73609643
03905,KITTERY POINT,ME,43.092599361,-70.69187683
03906,NORTH BERWICK,ME,43.328353104,-70.76107971
03907,OGUNQUIT,ME,43.255524724,-70.6052547
03908,SOUTH BERWICK,ME,43.231028783,-70.78106233
03909,YORK,ME,43.156524613,-70.65841444
04001,ACTON,ME,43.530119995,-70.916096
04002,ALFRED,ME,43.485352225,-70.66329648
04003,BAILEY ISLAND,ME,43.733779317,-69.9949893
04005,BIDDEFORD,ME,43.486453952,-70.4625359
04008,BOWDOINHAM,ME,44.036726354,-69.87897041
04009,BRIDGTON,ME,44.053701644,-70.72594553
04010,BROWNFIELD,ME,43.934475272,-70.90578915
04011,BRUNSWICK,ME,43.904631824,-69.96161076
04015,CASCO,ME,43.96135727,-70.52267131
04017,CHEBEAGUE ISLAND,ME,43.736036315,-70.11484543
04019,CLIFF ISLAND,ME,43.6974465,-70.1049505
04020,CORNISH,ME,43.778530379,-70.80639093
04021,CUMBERLAND CENTER,ME,43.80004637,-70.26649857
04022,DENMARK,ME,43.985289319,-70.80419784
04024,EAST BALDWIN,ME,43.833925267,-70.68098194
04027,LEBANON,ME,43.394231901,-70.9120772
04029,SEBAGO,ME,43.888897748,-70.66542339
04030,EAST WATERBORO,ME,43.59664944,-70.69255815
04032,FREEPORT,ME,43.858027717,-70.10250595
04037,FRYEBURG,ME,44.051215293,-70.95948631
04038,GORHAM,ME,43.695651153,-70.45221373
04039,GRAY,ME,43.886555897,-70.34401562
04040,HARRISON,ME,44.10000771,-70.67198745
04041,HIRAM,ME,43.853775192,-70.83704787
04042,HOLLIS CENTER,ME,43.625307367,-70.62426239
04043,KENNEBUNK,ME,43.386935378,-70.54549705
04046,KENNEBUNKPORT,ME,43.411965402,-70.48331283
04047,PARSONSFIELD,ME,43.747594759,-70.89633352
04048,LIMERICK,ME,43.68541729,-70.77896688
04049,LIMINGTON,ME,43.732320382,-70.69628324
04050,LONG ISLAND,ME,43.692354294,-70.15442479
04051,LOVELL,ME,44.178795948,-70.89196668
04055,NAPLES,ME,43.965901953,-70.60312271
04061,NORTH WATERBORO,ME,43.645790321,-70.72895425
04062,WINDHAM,ME,43.803584526,-70.41121108
04064,OLD ORCHARD BEACH,ME,43.518339917,-70.3890231
04066,ORRS ISLAND,ME,43.766176433,-69.97035021
04068,PORTER,ME,43.82500261,-70.91740941
04069,POWNAL,ME,43.896458246,-70.18286666
04071,RAYMOND,ME,43.92329949,-70.45301078
04072,SACO,ME,43.51460182,-70.44268988
04073,SANFORD,ME,43.42686547,-70.75813994
04074,SCARBOROUGH,ME,43.584456134,-70.34952124
04076,SHAPLEIGH,ME,43.550087575,-70.83877924
04079,HARPSWELL,ME,43.803242155,-69.94671663
04083,SPRINGVALE,ME,43.466194173,-70.79878406
04084,STANDISH,ME,43.763591945,-70.55683518
04085,STEEP FALLS,ME,43.766387532,-70.63530676
04086,TOPSHAM,ME,43.942411043,-69.963137
04087,WATERBORO,ME,43.553423302,-70.73872257
04088,WATERFORD,ME,44.193854738,-70.71880816
04090,WELLS,ME,43.323120193,-70.61739989
04091,WEST BALDWIN,ME,43.828158387,-70.75110173
04092,WESTBROOK,ME,43.684518283,-70.35765599
04093,BUXTON,ME,43.645993441,-70.53847203
04095,WEST NEWFIELD,ME,43.638120995,-70.9093102
04096,YARMOUTH,ME,43.798410071,-70.17965875
04097,NORTH YARMOUTH,ME,43.845107072,-70.23722862
04101,PORTLAND,ME,43.659600995,-70.25914082
04102,PORTLAND,ME,43.659278674,-70.28768014
04103,PORTLAND,ME,43.688817677,-70.28689475
04105,FALMOUTH,ME,43.735409904,-70.2645006
04106,SOUTH PORTLAND,ME,43.63145431,-70.27344555
04107,CAPE ELIZABETH,ME,43.602861699,-70.23113256
04108,PEAKS ISLAND,ME,43.660295947,-70.19214541
04110,CUMBERLAND FORESIDE,ME,43.759234995,-70.20018188
04210,AUBURN,ME,44.093099254,-70.23989206
04216,ANDOVER,ME,44.620145669,-70.74875277
04217,BETHEL,ME,44.395186642,-70.79369129
04219,BRYANT POND,ME,44.389606952,-70.60886314
04220,BUCKFIELD,ME,44.321242911,-70.35435109
04221,CANTON,ME,44.447889732,-70.30868101
04222,DURHAM,ME,43.962715921,-70.11582889
04224,DIXFIELD,ME,44.562387292,-70.42823813
04226,EAST ANDOVER,ME,44.618510667,-70.72017203
04231,STONEHAM,ME,44.25693345,-70.84536356
04236,GREENE,ME,44.189298636,-70.14705302
04237,HANOVER,ME,44.488301056,-70.72863554
04238,HEBRON,ME,44.2028318,-70.37389462
04239,JAY,ME,44.521078523,-70.20813664
04240,LEWISTON,ME,44.098465837,-70.19052624
04250,LISBON,ME,44.027721061,-70.11203328
04252,LISBON FALLS,ME,44.008720446,-70.05987562
04253,LIVERMORE,ME,44.411251478,-70.21531194
04254,LIVERMORE FALLS,ME,44.455063275,-70.16745326
