name,datetime,temp,feelslike,precip,preciptype,snow,snowdepth,cloudcover,visibility
"Chicago, IL",2023-01-13T19:00:00,28.8,17.9,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-13T20:00:00,27.9,17.7,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-13T21:00:00,27.1,17.5,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-13T22:00:00,27.1,17.6,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-13T23:00:00,26.8,18.3,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T00:00:00,26.8,18,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T01:00:00,26.8,18.4,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T02:00:00,26.5,18.2,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T03:00:00,25.8,18.4,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T04:00:00,25.2,19.7,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T05:00:00,25.2,25.2,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T06:00:00,25,25,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T07:00:00,24.6,24.6,0,,0,0.08,92.8,9.9
"Chicago, IL",2023-01-14T08:00:00,24.9,17.7,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T09:00:00,25.2,19.4,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T10:00:00,26.1,20,0,,0,0.08,100,9.9
"Chicago, IL",2023-01-14T11:00:00,26.5,17.7,0,,0,0.08,90.3,9.9
"Chicago, IL",2023-01-14T12:00:00,28.1,19.9,0,,0,0.08,90.3,9.9
"Chicago, IL",2023-01-14T13:00:00,29.9,21.4,0,,0,0.08,84.4,9.9
"Chicago, IL",2023-01-14T14:00:00,30.2,23.2,0,,0,0.08,75.5,9.9
"Chicago, IL",2023-01-14T15:00:00,31,23.7,0,,0,0.08,78.4,9.9
"Chicago, IL",2023-01-14T16:00:00,31,23.6,0,,0,0.08,78.4,9.9
"Chicago, IL",2023-01-14T17:00:00,29.3,21.8,0,,0,0.08,78.4,9.9
"Chicago, IL",2023-01-14T18:00:00,27.6,19,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-14T19:00:00,27.5,18.3,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-14T20:00:00,27.1,18.9,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-14T21:00:00,27.1,18.7,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-14T22:00:00,27.1,18.4,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-14T23:00:00,26.4,18.7,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T00:00:00,26.5,18.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T01:00:00,26.2,17.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T02:00:00,26.2,17.2,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T03:00:00,26.2,17.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T04:00:00,26.4,17,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T05:00:00,26.4,17.6,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T06:00:00,27,17.3,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T07:00:00,27,18.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T08:00:00,28.1,18.8,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T09:00:00,29.9,20.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T10:00:00,32.9,24,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T11:00:00,35.5,26.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T12:00:00,39.2,30.2,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T13:00:00,41.7,34.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T14:00:00,42.6,35.3,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T15:00:00,42.4,35.4,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T16:00:00,42.5,34.7,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T17:00:00,40.4,32.8,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T18:00:00,39.4,31.1,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T19:00:00,38.4,31,0,,0,0,78.4,9.9
"Chicago, IL",2023-01-15T20:00:00,39,31.3,0,,0,0,85.6,9.9
"Chicago, IL",2023-01-15T21:00:00,40.1,33,0,,0,0,88.1,9.9
"Chicago, IL",2023-01-15T22:00:00,40.2,32.8,0,,0,0,88.1,9.9
"Chicago, IL",2023-01-15T23:00:00,41.1,33.5,0,,0,0,88.1,9.9
"Chicago, IL",2023-01-16T00:00:00,40.4,32.1,0,,0,0,88.1,9.9
"Chicago, IL",2023-01-16T01:00:00,41.1,33.6,0,,0,0,88.1,9.9
"Chicago, IL",2023-01-16T02:00:00,41.1,34.3,0,,0,0,88.1,9.9
"Chicago, IL",2023-01-16T03:00:00,41.1,34.4,0,,0,0,98.7,9.9
"Chicago, IL",2023-01-16T04:00:00,42.3,35.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-16T05:00:00,43,36.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-16T06:00:00,43,37.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-16T07:00:00,43.2,37.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-16T08:00:00,43.5,36.7,0,,0,0,100,9.9
"Chicago, IL",2023-01-16T09:00:00,43.5,35.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-16T10:00:00,40.1,32.3,0.034,rain,0,0,100,8.1
"Chicago, IL",2023-01-16T11:00:00,40,31.8,0.006,rain,0,0,100,9.9
"Chicago, IL",2023-01-16T12:00:00,41.1,33.3,0.003,rain,0,0,100,8.7
"Chicago, IL",2023-01-16T13:00:00,42.3,35.3,0.023,rain,0,0,100,9.9
"Chicago, IL",2023-01-16T14:00:00,43.2,36,0.07,rain,0,0,100,6.3
"Chicago, IL",2023-01-16T15:00:00,44.2,37.1,0.029,rain,0,0,100,8.7
"Chicago, IL",2023-01-16T16:00:00,45,38.3,0,,0,0,100,7.4
"Chicago, IL",2023-01-16T17:00:00,45.4,39.1,0,,0,0,100,3
"Chicago, IL",2023-01-16T18:00:00,46.4,40.6,0,,0,0,100,3.3
"Chicago, IL",2023-01-16T19:00:00,47.9,41.5,0,,0,0,100,3
"Chicago, IL",2023-01-16T20:00:00,48.8,43.3,0,,0,0,100,5.1
"Chicago, IL",2023-01-16T21:00:00,50.1,50.1,0,,0,0,100,5.8
"Chicago, IL",2023-01-16T22:00:00,51.5,51.5,0,,0,0,97.5,8.7
"Chicago, IL",2023-01-16T23:00:00,51.9,51.9,0,,0,0,100,9.1
"Chicago, IL",2023-01-17T00:00:00,50.1,50.1,0,,0,0,92.8,9.9
"Chicago, IL",2023-01-17T01:00:00,48.4,43,0,,0,0,52.7,9.9
"Chicago, IL",2023-01-17T02:00:00,47.4,41.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T03:00:00,45.9,39.1,0,,0,0,100,9.6
"Chicago, IL",2023-01-17T04:00:00,44.2,36.4,0,,0,0,100,8.5
"Chicago, IL",2023-01-17T05:00:00,42.9,35.9,0,,0,0,100,8.5
"Chicago, IL",2023-01-17T06:00:00,41.1,33.5,0,,0,0,100,8.7
"Chicago, IL",2023-01-17T07:00:00,39.8,31.3,0,,0,0,100,9
"Chicago, IL",2023-01-17T08:00:00,38.8,29.1,0,,0,0,100,8.1
"Chicago, IL",2023-01-17T09:00:00,38.8,29.9,0,,0,0,100,7.8
"Chicago, IL",2023-01-17T10:00:00,39,29.2,0,,0,0,100,8.8
"Chicago, IL",2023-01-17T11:00:00,39,29.3,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T12:00:00,39,29.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T13:00:00,39,29.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T14:00:00,39.2,30.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T15:00:00,39,29.7,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T16:00:00,39,30.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T17:00:00,39,30.4,0,,0,0,100,9.1
"Chicago, IL",2023-01-17T18:00:00,39,31.6,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T19:00:00,39,31.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T20:00:00,38.8,30.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T21:00:00,38.1,29.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T22:00:00,38.1,30.3,0,,0,0,100,9.9
"Chicago, IL",2023-01-17T23:00:00,37.3,29.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T00:00:00,37.3,30.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T01:00:00,37.2,30.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T02:00:00,37.2,30.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T03:00:00,37,30.7,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T04:00:00,36.2,30.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T05:00:00,37,31.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T06:00:00,36.2,31.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T07:00:00,37.2,37.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T08:00:00,37,30.6,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T09:00:00,37.3,31.6,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T10:00:00,38.2,38.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T11:00:00,38.6,33.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T12:00:00,38.7,33.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T13:00:00,39.1,33.2,0,,0,0,98.7,9.9
"Chicago, IL",2023-01-18T14:00:00,38.4,31.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T15:00:00,38.3,32.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T16:00:00,38.2,30.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T17:00:00,38.1,31.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T18:00:00,38.3,30.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-18T19:00:00,38.1,28.9,0.003,rain,0,0,100,9.9
"Chicago, IL",2023-01-18T20:00:00,38,29,0.039,rain,0,0,100,9.9
"Chicago, IL",2023-01-18T21:00:00,37.1,27.1,0.092,rain,0,0,100,5.9
"Chicago, IL",2023-01-18T22:00:00,38,27.9,0.039,rain,0,0,100,5.6
"Chicago, IL",2023-01-18T23:00:00,37.5,26.6,0.049,rain,0,0,100,6.1
"Chicago, IL",2023-01-19T00:00:00,37.5,27.7,0.013,rain,0,0,100,1.8
"Chicago, IL",2023-01-19T01:00:00,37.3,28.8,0.035,rain,0,0,100,2.7
"Chicago, IL",2023-01-19T02:00:00,38.1,32.8,0.013,rain,0,0,100,3.7
"Chicago, IL",2023-01-19T03:00:00,38.1,33,0.004,rain,0,0,100,2.4
"Chicago, IL",2023-01-19T04:00:00,38.1,34.6,0.002,rain,0,0,100,3.2
"Chicago, IL",2023-01-19T05:00:00,38.6,35.8,0,,0,0,100,3.4
"Chicago, IL",2023-01-19T06:00:00,39,33.9,0,,0,0,100,4.3
"Chicago, IL",2023-01-19T07:00:00,39,32.8,0,,0,0,100,5.4
"Chicago, IL",2023-01-19T08:00:00,38.6,31.6,0,,0,0,100,7.7
"Chicago, IL",2023-01-19T09:00:00,39.4,31.8,0,,0,0,100,9.1
"Chicago, IL",2023-01-19T10:00:00,39.5,33.8,0,,0,0,100,6.7
"Chicago, IL",2023-01-19T11:00:00,39.5,34.9,0,,0,0,100,3.6
"Chicago, IL",2023-01-19T12:00:00,40.1,34.8,0,,0,0,100,5
"Chicago, IL",2023-01-19T13:00:00,40.4,35.9,0,,0,0,100,5.2
"Chicago, IL",2023-01-19T14:00:00,41.1,39.1,0.008,rain,0,0,100,5
"Chicago, IL",2023-01-19T15:00:00,41.9,37.2,0.019,rain,0,0,100,5.5
"Chicago, IL",2023-01-19T16:00:00,40.3,32.9,0.028,rain,0,0,100,6.5
"Chicago, IL",2023-01-19T17:00:00,40,32.5,0.009,rain,0,0,100,7.5
"Chicago, IL",2023-01-19T18:00:00,37.3,29.1,0.001,rain,0,0,100,8.8
"Chicago, IL",2023-01-19T19:00:00,37,27.6,0.001,rain,0,0,100,9.9
"Chicago, IL",2023-01-19T20:00:00,35.3,25.7,0.003,"rain,snow",0,0,100,5.6
"Chicago, IL",2023-01-19T21:00:00,35.3,26.7,0,,0,0,100,8.8
"Chicago, IL",2023-01-19T22:00:00,35.5,25.9,0,,0,0,100,6.4
"Chicago, IL",2023-01-19T23:00:00,35.5,26.2,0,,0,0,100,8.1
"Chicago, IL",2023-01-20T00:00:00,34.9,25.9,0,,0,0,100,6.4
"Chicago, IL",2023-01-20T01:00:00,35.2,26.3,0,,0,0,100,9.6
"Chicago, IL",2023-01-20T02:00:00,34.3,26,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T03:00:00,34.3,25.3,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T04:00:00,34.3,24.8,0,,0,0,100,9.5
"Chicago, IL",2023-01-20T05:00:00,33.6,24.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T06:00:00,34.2,25.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T07:00:00,33.4,23.6,0,,0,0,100,9.1
"Chicago, IL",2023-01-20T08:00:00,33.4,25.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T09:00:00,33.4,23.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T10:00:00,33.3,23.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T11:00:00,33.3,23.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T12:00:00,33,22.6,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T13:00:00,32.1,21.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T14:00:00,32.1,22,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T15:00:00,32.1,23.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T16:00:00,32.1,22.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T17:00:00,32.1,23.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T18:00:00,31.9,23.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T19:00:00,31.7,23.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T20:00:00,31.7,23.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T21:00:00,31,23.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T22:00:00,30.8,23.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-20T23:00:00,30.8,25.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T00:00:00,30.2,23.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T01:00:00,30,22.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T02:00:00,30,23.7,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T03:00:00,29.8,21.9,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T04:00:00,29.3,21.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T05:00:00,29.1,21.3,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T06:00:00,28.9,20.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T07:00:00,28.3,20,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T08:00:00,28.5,19.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T09:00:00,29.1,20.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T10:00:00,29.1,21.6,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T11:00:00,29.8,21.5,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T12:00:00,30,21.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T13:00:00,30,21.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T14:00:00,30,22.2,0,,0,0,100,9.7
"Chicago, IL",2023-01-21T15:00:00,30.6,21.3,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T16:00:00,30.6,22.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T17:00:00,30.6,22.2,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T18:00:00,30.6,23.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T19:00:00,30.6,24.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T20:00:00,30.8,24.6,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T21:00:00,31,26.1,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T22:00:00,31,25.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-21T23:00:00,31.1,25.4,0,,0,0,100,9.9
"Chicago, IL",2023-01-22T00:00:00,31.1,24.8,0,,0,0,100,9.9
"Chicago, IL",2023-01-22T01:00:00,31.9,27.2,0,,0,0,100,9.7
"Chicago, IL",2023-01-22T02:00:00,31.7,26.3,0.003,"rain,snow",0,0.04,100,7.2
"Chicago, IL",2023-01-22T03:00:00,31,25.4,0.003,"rain,snow",0,0.08,100,6.6
"Chicago, IL",2023-01-22T04:00:00,31,31,0.003,"rain,snow",0.04,0.47,100,5
"Chicago, IL",2023-01-22T05:00:00,30.7,26.5,0.001,"rain,snow",0,0.67,100,6.3
"Chicago, IL",2023-01-22T06:00:00,31,31,0.004,"rain,snow",0.04,1.18,100,1.6
"Chicago, IL",2023-01-22T07:00:00,30.2,30.2,0.01,"rain,snow",0.04,0.87,100,2.2
"Chicago, IL",2023-01-22T08:00:00,30.4,30.4,0.001,"rain,snow",0.04,0.91,100,4.7
"Chicago, IL",2023-01-22T09:00:00,31.1,31.1,0.003,"rain,snow",0.04,1.02,100,2.5
"Chicago, IL",2023-01-22T10:00:00,31.4,31.4,0.003,"rain,snow",0,1.06,100,3.1
"Chicago, IL",2023-01-22T11:00:00,32.2,32.2,0,"rain,snow",0.04,1.06,100,2.1
"Chicago, IL",2023-01-22T12:00:00,32.2,28.7,0.005,"rain,snow",0.04,1.18,100,1.4
"Chicago, IL",2023-01-22T13:00:00,33.2,26.8,0.007,"rain,snow",0.08,1.02,100,2.7
"Chicago, IL",2023-01-22T14:00:00,34.2,29.1,0,"rain,snow",0.08,1.02,100,1.2
"Chicago, IL",2023-01-22T15:00:00,33.9,27.1,0.001,"rain,snow",0.08,0.98,100,2.6
"Chicago, IL",2023-01-22T16:00:00,33.9,27.8,0.001,"rain,snow",0.08,1.1,100,4.2
"Chicago, IL",2023-01-22T17:00:00,32.9,24.7,0,,0,1.1,97.5,8.3
"Chicago, IL",2023-01-22T18:00:00,31.7,25.1,0,,0,1.06,100,7.5
"Chicago, IL",2023-01-22T19:00:00,31.6,23.3,0,,0,1.1,100,8.4
"Chicago, IL",2023-01-22T20:00:00,30.6,23.3,0,,0,1.1,100,9.1
"Chicago, IL",2023-01-22T21:00:00,30.6,22.7,0,,0,1.14,100,8.8
"Chicago, IL",2023-01-22T22:00:00,29.7,21.2,0,,0,1.14,100,5.8
"Chicago, IL",2023-01-22T23:00:00,29.3,20.5,0,,0,1.14,100,5.9
"Chicago, IL",2023-01-23T00:00:00,28,18.7,0,,0,1.14,100,6.3
"Chicago, IL",2023-01-23T01:00:00,26.6,17,0,,0,1.18,100,5.3
"Chicago, IL",2023-01-23T02:00:00,26.1,17.5,0,,0,1.18,100,4.8
"Chicago, IL",2023-01-23T03:00:00,24.6,14.8,0,,0,1.18,100,5.8
"Chicago, IL",2023-01-23T04:00:00,23.5,12.9,0,,0,1.14,100,7.1
"Chicago, IL",2023-01-23T05:00:00,22,10.6,0,,0,1.14,100,8.3
"Chicago, IL",2023-01-23T06:00:00,22,11.7,0,,0,1.14,100,8.3
"Chicago, IL",2023-01-23T07:00:00,23,13.6,0,,0,1.14,100,8.7
"Chicago, IL",2023-01-23T08:00:00,23.4,14.2,0,,0,1.14,100,8.7
"Chicago, IL",2023-01-23T09:00:00,25,13.7,0,,0,1.14,100,8.8
"Chicago, IL",2023-01-23T10:00:00,26.1,16,0,,0,1.14,97.3,9.2
"Chicago, IL",2023-01-23T11:00:00,27.8,17,0,,0,1.14,90.3,9.9
"Chicago, IL",2023-01-23T12:00:00,27.3,15.8,0,,0,1.14,89,9.9
"Chicago, IL",2023-01-23T13:00:00,28,15.7,0,,0,1.14,89,9.9
"Chicago, IL",2023-01-23T14:00:00,28.7,17.1,0,,0,1.14,47.3,9.9
"Chicago, IL",2023-01-23T15:00:00,30.4,20.3,0,,0,1.14,52.9,9.9
"Chicago, IL",2023-01-23T16:00:00,30.1,19.5,0,,0,1.14,78.4,9.9
"Chicago, IL",2023-01-23T17:00:00,28.8,17.9,0,,0,1.14,78.4,9.9
"Chicago, IL",2023-01-23T18:00:00,28.5,18.7,0,,0,1.06,81.7,9.9
"Chicago, IL",2023-01-23T19:00:00,29.3,18.6,0,,0,1.06,78.4,9.9
"Chicago, IL",2023-01-23T20:00:00,29.6,18.4,0,,0,1.1,85.3,9.9
"Chicago, IL",2023-01-23T21:00:00,29.7,18.7,0,,0,1.1,91.5,9.9
"Chicago, IL",2023-01-23T22:00:00,29.7,18.1,0,,0,1.1,100,9.9
"Chicago, IL",2023-01-23T23:00:00,29.7,18.7,0,,0,1.1,100,9.9
"Chicago, IL",2023-01-24T00:00:00,29.7,20.4,0,,0,1.1,100,9.9
"Chicago, IL",2023-01-24T01:00:00,29.1,18.6,0,,0,1.1,100,9.8
"Chicago, IL",2023-01-24T02:00:00,28.5,18.5,0,,0,1.1,100,9.9
"Chicago, IL",2023-01-24T03:00:00,28.3,19,0,,0,1.1,100,9.7
"Chicago, IL",2023-01-24T04:00:00,28.3,20.1,0,,0,1.02,100,8.7
"Chicago, IL",2023-01-24T05:00:00,28.3,18.4,0,,0,0.94,100,9.5
"Chicago, IL",2023-01-24T06:00:00,28.3,19.5,0,,0,0.91,100,8.7
"Chicago, IL",2023-01-24T07:00:00,28.2,19.2,0,,0,0.87,100,8.7
"Chicago, IL",2023-01-24T08:00:00,29.1,21.1,0,,0,0.87,100,7.9
"Chicago, IL",2023-01-24T09:00:00,29.4,23.3,0,,0,0.87,85.6,8.1
"Chicago, IL",2023-01-24T10:00:00,31.2,26.5,0,,0,0.87,52.2,8.8
"Chicago, IL",2023-01-24T11:00:00,33.7,28,0,,0,0.87,66,9.9
"Chicago, IL",2023-01-24T12:00:00,35.2,29.9,0,,0,0.87,84.4,9.9
"Chicago, IL",2023-01-24T13:00:00,37,29.5,0,,0,0.87,96.2,9.9
"Chicago, IL",2023-01-24T14:00:00,37,30.9,0,,0,0.87,92.8,9.9
"Chicago, IL",2023-01-24T15:00:00,36.2,31.1,0,,0,0.87,100,9.9
"Chicago, IL",2023-01-24T16:00:00,36.1,30.8,0,,0,0.83,100,9.9
"Chicago, IL",2023-01-24T17:00:00,35.5,30.6,0,,0,0.83,100,9.9
"Chicago, IL",2023-01-24T18:00:00,35.2,30,0,,0,0.28,100,9.9
"Chicago, IL",2023-01-24T19:00:00,34.5,30.8,0,,0,0.31,100,9.9
"Chicago, IL",2023-01-24T20:00:00,34.2,29.1,0,,0,0.31,100,9.9
"Chicago, IL",2023-01-24T21:00:00,33.6,27.5,0,,0,0.31,100,9.9
"Chicago, IL",2023-01-24T22:00:00,32.6,29,0,,0,0.31,100,9.9
"Chicago, IL",2023-01-24T23:00:00,32.6,27.2,0,,0,0.31,100,9.8
"Chicago, IL",2023-01-25T00:00:00,32.2,26.2,0,,0,0.35,100,7.8
"Chicago, IL",2023-01-25T01:00:00,32.2,27.6,0,,0,0.35,100,4.3
"Chicago, IL",2023-01-25T02:00:00,31.5,26.7,0.011,"rain,snow",0,0.39,100,1.9
"Chicago, IL",2023-01-25T03:00:00,31.3,31.3,0.02,"rain,snow",0,0.51,100,1.3
"Chicago, IL",2023-01-25T04:00:00,31.4,27.1,0.036,"rain,snow",0,0.94,100,0.6
"Chicago, IL",2023-01-25T05:00:00,31.9,31.9,0.037,"rain,snow",0,1.26,100,0.6
"Chicago, IL",2023-01-25T06:00:00,32.1,25.3,0.023,"rain,snow",0,1.97,100,1
"Chicago, IL",2023-01-25T07:00:00,33,27.2,0.018,"rain,snow",0.04,1.61,100,1.1
"Chicago, IL",2023-01-25T08:00:00,33.2,26.3,0.011,"rain,snow",0.08,3.15,100,0.6
"Chicago, IL",2023-01-25T09:00:00,33.9,27.2,0.014,"rain,snow",0.12,2.17,100,1.8
"Chicago, IL",2023-01-25T10:00:00,34,27.9,0.008,"rain,snow",0.16,2.44,100,2.1
"Chicago, IL",2023-01-25T11:00:00,33.4,27.5,0.029,"rain,snow",0.2,2.6,100,0.6
"Chicago, IL",2023-01-25T12:00:00,33.6,26.1,0.017,"rain,snow",0.24,2.25,100,1
"Chicago, IL",2023-01-25T13:00:00,34.2,26.3,0.01,"rain,snow",0.2,2.72,100,2.4
"Chicago, IL",2023-01-25T14:00:00,34.2,26.4,0.005,"rain,snow",0.16,2.72,100,2.7
"Chicago, IL",2023-01-25T15:00:00,34.2,25.6,0.001,"rain,snow",0.2,2.72,100,3
"Chicago, IL",2023-01-25T16:00:00,34.2,26.2,0.001,"rain,snow",0.2,2.36,100,3
"Chicago, IL",2023-01-25T17:00:00,34.2,27.4,0,"rain,snow",0.2,2.13,100,2.8
"Chicago, IL",2023-01-25T18:00:00,33.5,25.9,0,,0,1.37,100,3.7
"Chicago, IL",2023-01-25T19:00:00,33.3,25.3,0,,0,1.77,100,2.8
"Chicago, IL",2023-01-25T20:00:00,33.2,24.7,0,,0,1.85,100,5.7
"Chicago, IL",2023-01-25T21:00:00,33.3,25.2,0,,0,1.93,100,6.9
"Chicago, IL",2023-01-25T22:00:00,33.2,25.8,0,,0,1.97,100,3
"Chicago, IL",2023-01-25T23:00:00,32.1,24.7,0,"rain,snow",0.04,1.93,97.5,3.2
"Chicago, IL",2023-01-26T00:00:00,32.1,24.3,0,"rain,snow",0.04,1.37,100,3.2
"Chicago, IL",2023-01-26T01:00:00,31,24.6,0.003,"rain,snow",0.04,1.85,100,2.2
"Chicago, IL",2023-01-26T02:00:00,30.9,24.4,0,"rain,snow",0.04,1.81,100,2
"Chicago, IL",2023-01-26T03:00:00,31,24.3,0,"rain,snow",0.08,1.81,100,3.3
"Chicago, IL",2023-01-26T04:00:00,31,24,0,"rain,snow",0.04,1.85,100,3.8
"Chicago, IL",2023-01-26T05:00:00,31,24.9,0.004,"rain,snow",0.04,1.81,100,2.2
"Chicago, IL",2023-01-26T06:00:00,30.8,23.8,0.006,"rain,snow",0.04,1.37,100,1.9
"Chicago, IL",2023-01-26T07:00:00,27.8,17.7,0.004,snow,0.04,1.73,100,1.4
"Chicago, IL",2023-01-26T08:00:00,25.5,14.7,0.003,snow,0,1.73,100,1.7
"Chicago, IL",2023-01-26T09:00:00,25.4,14.2,0,snow,0.04,1.85,100,2.7
"Chicago, IL",2023-01-26T10:00:00,25.8,15.2,0,snow,0.04,1.89,100,4.2
"Chicago, IL",2023-01-26T11:00:00,25.1,13.8,0,snow,0.04,1.85,100,6.2
"Chicago, IL",2023-01-26T12:00:00,24.8,13.5,0,snow,0.04,1.37,100,4.4
"Chicago, IL",2023-01-26T13:00:00,24.1,11.9,0,snow,0.04,1.77,100,4.1
"Chicago, IL",2023-01-26T14:00:00,23,10.5,0,snow,0.04,1.73,100,6.3
